osmid,name,cuisine,amenity,latitude,longitude,addr:city,addr:housenumber,addr:postcode,addr:street,opening_hours,phone,description
9075976798,Mangeaver,,restaurant,48.8421704,2.3127083,,,,,,+33145666822,
9076527570,Dalia,,restaurant,48.867831,2.3436135,,93,,Rue Montmartre,,+33 1 53 40 88 13,
9081610837,Mortensen,,restaurant,48.8391882,2.3601218,,,,,,,
9082433438,Le 7bis,,restaurant,48.8754358,2.3064441,,,,,,,
9082433496,Helen,fish;seafood,restaurant,48.87511,2.3040257,,,,,,,
9088810820,Bises nouilles,asian,restaurant,48.8726616,2.3756458,,,,,,,
9089019655,Banoï,vietnamese,restaurant,48.8731328,2.3600755,Paris,51,75010,Rue des Vinaigriers,,,
9089040617,Cantine Viêt Nam,vietnamese,restaurant,48.8443294,2.3176007,,,,,Mo-Fr 11:00-22:00; Sa-Su 11:00-22:00; PH closed,,
9095233329,Ristorante Domenico,italian,restaurant,48.8642336,2.3322873,,,,,,,
9095261517,BIM'S,korean,restaurant,48.872056,2.3274431,,,,,"Mo-Sa 12:00-14:30, 19:00-22:00",,
9105872532,Pasta Bene,italian;pasta,restaurant,48.8465638,2.3271439,,,,,"Mo-Sa 11:30-15:30, We-Sa 18:30-21:45",,
9105890479,Taste Asian,asian,restaurant,48.8465173,2.3271672,,,,,Mo-Sa 10:30-22:00,,
9121796751,Le 122,,restaurant,48.8571162,2.319281,,122,,Rue de grenelle,"Mo-Fr 12:00-14:00, 19:00-20:00",+33 1 45 56 07 42,
9124353827,Au coin,,restaurant,48.8564711,2.4022826,Paris,12,75020,Rue Vitruve,"We-Sa 12:00-14:30,18:30-22:30; Su 12:00-15:00",,
9127637178,Mom's,,restaurant,48.8352722,2.3201774,,,,,Mo-Fr 11:30-14:30,,
9131797680,La Piscine,,restaurant,48.8941058,2.3515193,,33,,Rue Boinod,"Sa-Th 07:00-23:00, Fr 08:00-02:00",+33986782525,
9132781020,Sushi Boubou,sushi,restaurant,48.8784761,2.3458015,,,,,,,
9135932924,,,restaurant,48.8934652,2.3593263,,,,,,,
9135932925,,,restaurant,48.892756,2.3594775,,,,,,,
9135933018,Naina,,restaurant,48.8833217,2.3593621,,,,,,,
9138338108,Chez les Deux Amis,mediterranean;kebab,restaurant,48.8681644,2.3879617,Paris,52,75020,Rue de Ménilmontant,,,
9146738805,Le Must,,restaurant,48.8692717,2.3896021,,,,,,,
9146817448,Ogata,japanese,restaurant,48.8610348,2.3634955,,16,75003,Rue Debelleyme,We-Su 11:00-23:00; Mo-Tu 11:00-20:00,+33180977680,
9146864043,Hon Ki,japanese,restaurant,48.8519867,2.3484797,,,,,,,
9146864044,Le Grenier de Notre Dame,,restaurant,48.8519408,2.3485327,,,,,,,
9156384920,Le Tounsi,,restaurant,48.867473,2.3749338,,,,,,,
9161008838,Kinn Khao,,restaurant,48.8773404,2.3450698,,,,,,,
9161198390,Faurn,lebanese,restaurant,48.863615,2.3528304,,,,,,,
9172382985,L'Escale,brasserie,restaurant,48.8470887,2.4060407,,,,,,,
9172382987,Nagoya Sushi,japanese,restaurant,48.8473197,2.4034987,Paris,50,75020,Cours de Vincennes,,,
9177049217,Trattoria,,restaurant,48.8834482,2.3695272,,,,,,+33 1 80 48 33 40,
9178471504,La Vittoria,italian,restaurant,48.8650894,2.3598474,,,,,,,
9178798917,Shu,japanese,restaurant,48.8530353,2.3422008,,8,75006,Rue Suger,Tu-Sa 18:30-22:00+,,
9183515117,Bang Kok Thailand,,restaurant,48.8298021,2.3516404,,,,,,,
9191757172,Koï,japanese,restaurant,48.8361369,2.3239309,,,,,"Mo-Sa 12:00-15:00,19:00-23:00",,
9191757179,La Baraka,,restaurant,48.8353662,2.3260197,,,,,"Tu-Su 12:00-14:30, Tu-Sa 19:00-22:30",,
9196018021,Hang Ari,korean,restaurant,48.8683105,2.3367286,,,,,"Tu-Su 12:00-14:30, 19:00-22:30",+33 1 44 50 44 50,
9196305171,Bento&Go!,japanese,restaurant,48.861721,2.3423545,,,,,"Mo-Fr 12:00-14:30,18:00-21:30; Sa 12:00-14:30; Su off",,
9202061217,Tonton BÁNH MÌ,vietnamese,restaurant,48.8595497,2.3760051,,,,,,,
9202235017,Mengano,argentinian,restaurant,48.8664918,2.380409,Paris,135,75011,Rue Oberkampf,Mo-Su 11:30-22:30,+33172952861,
9204327817,Ha Noi 1988,,restaurant,48.8567492,2.3415609,,72,75001,Quai des Orfèvres,,,
9204766534,Kanna Tanna,sri_lankan,restaurant,48.8800327,2.3345726,,,,,,,
9207567652,Onoto,argentinian,restaurant,48.8862343,2.3284635,,,,,,,
9216339342,Tokaido,japanese,restaurant,48.8996983,2.321655,,,,,,,
9216339343,Asian Moon,asian,restaurant,48.8996163,2.3216076,,,,,,,
9225550133,Le Griffonier,french,restaurant,48.8711723,2.3172395,,,,,,,
9233564996,Rodchenko,,restaurant,48.8568878,2.3585877,,,,,,,
9233565000,L'Alimentari,,restaurant,48.8565196,2.3584326,,,,,,,
9238063622,L'Alchimiste,,restaurant,48.8590706,2.3495713,,,,,,,
9243914617,Chez Valentino,italian;pizza,restaurant,48.8462431,2.3755244,,,,,,,
9247842725,Restaurant Mimosa,,restaurant,48.8670712,2.3230901,,,,,,,
9251209317,Frenchie Pigalle,,restaurant,48.8808593,2.3376139,,,,,,,
9260361517,Truffesfolies,,restaurant,48.8745517,2.308117,,,,,,,
9261204817,Le Philharmonia,,restaurant,48.8878308,2.3920881,,,,,Mo-Sa 10:00-02:00,,
9269761820,Mont' Frenchy,french,restaurant,48.8443053,2.3219537,,,,,"11:00-15:30,18:00-24:00",,
9269761918,La criée,french;seafood,restaurant,48.8443561,2.3218635,,,75015,,"Mo-Fr 11:45-14:30, PH,Sa,Su 11:45-15:00, Su-Th 18:45-23:00, Fr,Sa 18:45-23:30",,
9273093570,Fresh Cube,japanese;sushi;bubble_tea,restaurant,48.8355282,2.3748638,,,,,,,
9278011907,Fagot,french,restaurant,48.8820618,2.3175433,Paris,2,75017,Passage Geffroy Didelot,Tu-Su 10:00-00:00,+33 9 81 63 25 66,Fait aussi bar à vin et cave à vin
9286216906,Babel,european,restaurant,48.8716358,2.3780921,,,75020,,,,
9292308903,La pâte à nouilles,chinese;noodle,restaurant,48.8714507,2.306923,,,,,,,
9292308909,Chawarma,burger,restaurant,48.8721052,2.3087631,,,,,,,
9295462710,La Palmeraie,,restaurant,48.8911447,2.3194799,,,,,,,
9295462711,La Palme d'Or,,restaurant,48.8908252,2.3200596,,,,,,,
9295909417,Chez Poupette,,restaurant,48.8846176,2.3259259,,,,,,,
9297717418,Yamiyami,japanese,restaurant,48.8645774,2.3564317,,,,,"Mo-Su 12:00-15:00, 18:00-23:00",,
9297717419,Traiteur impériale Au maire,chinese,restaurant,48.8645949,2.3563023,,,,,,,
9301422128,doi southep,thai,restaurant,48.861767,2.3719115,,,,,,,
9310074396,Wooded,,restaurant,48.8726506,2.3635174,,,,,,,
9311071818,Parigi Cafe,,restaurant,48.8652442,2.3500106,,,,,,,
9319166717,cô ba sàigòn,vietnamese,restaurant,48.8659754,2.3655511,,,,,,,
9330063414,Sansé,,restaurant,48.8799821,2.3293108,,,,,,,
9332169825,ZG Biangbiang,chinese,restaurant,48.8646499,2.3551537,,,,,"Mo-Fr 12:00-15:00,19:00-23:00; Sa-Su 12:00-23:00",+33 9 82 68 14 60,
9332433217,Le 45 tours,,restaurant,48.8505194,2.3881913,,,,,,,
9332626577,Il Goto,italian,restaurant,48.8408672,2.3874577,,212,75012,Rue de Charenton,"Tu-Sa 12:00-14:30,19:00-22:30",+331 43 46 30 02,
9349789716,Breizh Café,crepe;french;international,restaurant,48.8743853,2.3636484,,112,,Quai de Jemmapes,,,
9350719751,Mouffetard Saigon's,vietnamese,restaurant,48.8446097,2.3496757,,,,,"Mo-Sa 12:00-14:30,19:00-22:30",,
9359248317,Dip tandoori,indian,restaurant,48.8393913,2.3607486,,,,,"12:00-14:30,19:00-23:00",+33 145357172,
9360664619,Yoru,japanese,restaurant,48.855211,2.3742662,,62,75011,Rue de la Roquette,,,
9364462847,Délices viet,asian,restaurant,48.8644303,2.3412675,Paris,,,,,,
9369320226,El Vecino,mexican,restaurant,48.8640622,2.333981,Paris,254,75001,Rue Saint-Honoré,Mo-Sa 12:00-22:30,+33 1 42 60 30 21,
9370526717,Nouilles & Gaité,chinese,restaurant,48.8403167,2.3239625,,,,,"18:30-23:00, Su-Fr 12:00-15:00",,
9373729937,Five pizza,pizza,restaurant,48.8661334,2.3797601,,,,,,,
9374808239,Food fighter,,restaurant,48.8817614,2.3628283,,,,,,,
9377049618,Bulot Bulot,seafood,restaurant,48.8833319,2.3395961,,,,,,,
9377049817,Colchide,georgian,restaurant,48.8830172,2.3395714,,79,,Rue des Martyrs,,+339 88 04 06 22,
9377250517,Le Roussillon,french,restaurant,48.8577962,2.3060348,Paris,186,75007,Rue de Grenelle,,,
9383584507,Shiro,international,restaurant,48.8534609,2.3353933,,,,,"Mo-Su 12:00-14:15, 19:00-22:15",+33 1 56 81 91 62,
9383736461,Pizza Pasta Kebab,,restaurant,48.8599373,2.3503044,,,,,,,
9394297418,Tra Di Noi,italian,restaurant,48.8379135,2.2819131,,,,,"Mo-Su 12:00-14:30,19:00-22:30",,
9399259767,Hitomi,sushi,restaurant,48.87701,2.3516052,Paris,57,75010,Rue de Chabrol,,,
9402142191,Mo Sarpi,,restaurant,48.8471545,2.34285,,,,,,,
9403908057,Restaurant vietnamien,vietnamese,restaurant,48.8661475,2.374099,,,,,,,
9404753584,Rigoletto,italian,restaurant,48.8801725,2.3174624,,81,75008,Rue du Rocher,"Mo-Fr 12:00-14:15, Mo-Sa 19:00-22:00",+33130305964,
9408485904,Le Collier de la Reine,,restaurant,48.8635283,2.363177,,,,,,,
9412260150,Nakagawa,japanese,restaurant,48.8663998,2.3808553,Paris,142,75011,Rue Oberkampf,"Tu-Sa 12:00-14:30,19:30-22:30",+33143552211,
9415703453,Butumak,korean,restaurant,48.8442839,2.3550132,,,,,Mo-Fr 11:30-15:00,,
9418082731,Junglii,indian,restaurant,48.8944756,2.3201359,Paris,78,75017,Rue de la Jonquière,"Tu-th 12:00-14:30,18:00-22:00; fr 12:00-14:30,18:00-22:30; sa 12:00-15:00,18:00-22:30; su 12:00-15:00,18:00-22:00",,
9418082732,Chez Paul,lebanese,restaurant,48.8934605,2.3238859,Paris,37,75017,Rue de la Jonquière,Mo-Sa 11:00-00:00,,
9419108631,Pliage,berber,restaurant,48.8958848,2.3437254,Paris,82,75018,Rue Championnet,,,
9420063117,Pich Pich,mediterranean,restaurant,48.8720981,2.3506794,,,,,"Tu-Fr 11:30-15:00, 18:30-20:30; Sa 11:30-15:00",,
9421111291,Gourou Son,african,restaurant,48.8921571,2.3222327,,,,,,+33 6 34 13 06 47,
9421118362,Le Petit Monceau,,restaurant,48.8805399,2.3163596,,,,,,,
9423748438,Bistrot des Ternes,couscous,restaurant,48.8794284,2.2888155,Paris,5,75017,Rue Labie,,,
9426890991,Chasse Marée,seafood,restaurant,48.8543421,2.2690108,,,,,,,
9428533045,Antalya,kebab,restaurant,48.8362642,2.3918668,,,,,,,
9428533053,Délice de Charenton,chinese,restaurant,48.8360268,2.3923844,,,,,,,
9429069591,Bocamexa,,restaurant,48.8536329,2.3707735,,,,,,,
9429621247,Café de la Banque,,restaurant,48.8823417,2.366406,,,,,,,
9431919999,Beyït Jedo,lebanese,restaurant,48.8399609,2.3933945,Paris,164,75012,Avenue Daumesnil,,+33 (0) 1 43 44 79 39,
9432191902,Royal Café II,,restaurant,48.8840698,2.3611192,,,,,,,
9432191908,Al Taj,,restaurant,48.8847705,2.3615071,,,,,,,
9432221617,Restaurant 2020,,restaurant,48.8841862,2.3622287,,,,,,,
9434732110,Le Gotham,burger,restaurant,48.8950924,2.3169457,,,,,,,
9434732111,Pont d'Istanbul,turkish,restaurant,48.8954874,2.3171871,Paris,103 bis,75017,Boulevard Bessières,Mo-Sa 11:00-24:00,,
9434732113,Full Moon,kebab,restaurant,48.8955482,2.3173601,,,,,"Sa-Th 11:00-23:00; Fr 11:00-13:30,14:30-23:00",,
9434732114,Le 95,,restaurant,48.8958771,2.3182372,,,,,,,
9435206435,La Capannina,italian;pizza,restaurant,48.8469759,2.3477841,Paris,64,75005,Rue de la Montagne Sainte-Geneviève,We-Su 12:00-22:30,+33 1 43 26 07 42,
9440245013,Twenty Time,,restaurant,48.8780117,2.3973328,,,,,,,
9442434117,Le bruit qui court,french,restaurant,48.892602,2.3355089,,69 ter,75018,Rue Damrémont,Mo-Th 12:00-01:00; Fr-Sa 12:00-02:00; Su 11:00-16:00,+33 183943134,
9449334730,Crêperie Les Cormorans,crepe,restaurant,48.8417896,2.3254462,,,,,,,
9449334731,Crêperie de Quimper,crepe,restaurant,48.8418474,2.3252228,,,,,,,
9455171462,Face Noodles,asian,restaurant,48.8759383,2.3408777,,,,,,,
9455171464,Pristine,,restaurant,48.8763509,2.3411052,,,,,,,
9455171476,Au Bercail,,restaurant,48.8763022,2.3410174,,,,,,,
9455171483,Swagat,indian,restaurant,48.8753512,2.3423886,,,,,,,
9455171486,Nautilus,french,restaurant,48.8756541,2.3418189,Paris,11,75009,Rue Buffault,"Mo,Tu 18:00-24:00, We-Fr 18:00-02:00, Sa 17:00-02:00",,
9456592403,L’Atelier de Lili,,restaurant,48.861397,2.3807173,,,,,,,
9457429517,Disciples,fine_dining,restaurant,48.8371153,2.2620669,,136,75016,Boulevard Murat,,,
9466012617,Le Petit Ailleurs,,restaurant,48.8475768,2.3774734,,,,,,,
9467183917,Chez Bob de Tunis,,restaurant,48.8740835,2.3469217,Paris,10,75009,Rue Richer,,,
9469292786,Goulu(e),,restaurant,48.8338794,2.3096423,,,,,"Mo-Fr 12:15-14:30, Mo-Sa 19:15-22:30",,
9470008156,Bistrot La Grange,,restaurant,48.8508499,2.3485328,,,,,Tu-Th 08:30-23:00; Fr-Sa 08:30-23:59; Su 08:30-19:00,,
9470183041,Pastamore,italian,restaurant,48.8449611,2.3212958,,,,,,,
9480818191,Les Marches,french,restaurant,48.8639443,2.2958817,Paris,5,75116,Rue de la Manutention,,+33 1 47 23 52 80,
9481401426,Chez Sam,syrian,restaurant,48.8899939,2.3214893,,,,,,,
9481401429,lovebird,,restaurant,48.8844871,2.3260586,,,,,,,
9481401459,M101,burger,restaurant,48.8892429,2.3222375,,,,,,,
9481401467,Les Marchands De Vins,,restaurant,48.8841624,2.3261832,,,,,,,
9481740827,Hollybelly 19,,restaurant,48.8723394,2.3607989,,,,,"Mo, Fr 08:30-17:00, Tu-Th closed, Sa-Su 09:00-17:00",,
9482195217,Pizzeria Napolitano,pizza,restaurant,48.8824356,2.3333703,,27,75009,Rue Pierre Fontaine,,,
9482385717,Le Mc Queen japonais,,restaurant,48.8650674,2.336034,,,,,,,
9484028818,The Crying Tiger,thai,restaurant,48.8483758,2.3241078,,,,,"Mo-Su 12:00-15:00,19:30-22:30",+33 1 40 47 07 54,
9484057717,Benchy,coffee_shop;sandwich,restaurant,48.8492238,2.3256638,,50,75006,Rue du Cherche-Midi,Tu-Sa 11:00-17:00,,
9488036914,L'Auberge de Nicolas Flamel,gastronomic,restaurant,48.8635635,2.3531576,,,75003,,"Mo-Sa 12:00-14:30,19:00-22:30",+33 1 42 71 77 78,
9488141288,Tête à tête,chinese,restaurant,48.8581254,2.3515845,,,,,,,
9493817635,Otiamo,italian,restaurant,48.8501106,2.3495856,,,,,"11:30-15:00,18:00-23:00",+33 9 53 12 56 90,
9501679142,La Soummam,,restaurant,48.8508848,2.3506377,,,,,,,
9504252408,Le Bistrot de Madeleine,french,restaurant,48.8819715,2.3459038,,,,,,+33 1 42 85 19 35,
9505688595,Aux bonheurs,asian;japanese;chinese,restaurant,48.84636,2.3683283,Paris,7,75012,Avenue Ledru-Rollin,,,
9505749352,La Escondida,peruvian,restaurant,48.8338303,2.3086778,,,,,"Mo-Tu,Th-Su 12:00-22:00",,
9506347990,Vapolune café,,restaurant,48.8680552,2.3848815,,,,,,,
9507574012,Quartier Libre cuisine partagée 4C,,restaurant,48.884752,2.3548897,Paris,9-11,75018,Rue de la Charbonnière,Tu-Fr 10:00-18:00,,
9509308817,Cocorico,french,restaurant,48.8591698,2.3291351,,,,,,,
9509756808,La cantine de l'aiguillage,,restaurant,48.8309053,2.3789345,,,,,"Mo-Fr 12:30-15:00, Sa-Su closed",+33 1 45 84 52 46,
9519172317,Pez,peruvian,restaurant,48.880726,2.3375689,,29,,Rue Henry Monnier,"Mo-Fr 12:00-14:30, 19:00-21:30",,
9520227634,La comitiva,italian,restaurant,48.8676185,2.3850189,,,,,,,
9520227644,Chez Kine,senegalese,restaurant,48.8677769,2.3856462,,,,,,,
9522655893,31street,burger,restaurant,48.86593,2.3794198,,,,,,,
9525603856,Le palais de la griserie,chinese;thai,restaurant,48.8511517,2.3482941,,,,,,,
9525603859,Paldo,korean,restaurant,48.850961,2.3484478,,,,,"Tu-Su 12:00-14:30,19:00-22:00",,
9528031317,Chez Ming,,restaurant,48.8597921,2.3001026,,6,,Rue de Monttessuy,,,
9528274317,La bouche bleue,,restaurant,48.8733685,2.3452881,,12,75009,Rue de Trévise,"Tu-Sa 12:00-14:30,18:30-22:00, Fr,Sa 22:00-24:00",,
9529709335,Phu Thai,thai,restaurant,48.8921228,2.3190594,,10,,Rue Pouchet,"Mo-fr 12:00-15:00,18:30-22:30",+33984530623,
9529709337,Bistrot Le H,burger,restaurant,48.8905556,2.321105,,,,,,,
9530915574,Panda 16,sushi,restaurant,48.8345379,2.318585,,16,,Rue Niepce,"Mo-Sa 12:00-15:00,19:00-23:00",0981512720,
9537071717,Bouillon République,french,restaurant,48.8660094,2.3646451,,39,75003,Boulevard du Temple,Mo-Su 12:00-00:00,+33 1 42 59 69 31,
9540535717,Crêperie L'Hermine,crepe,restaurant,48.8537403,2.3708926,,16,,Rue de la Roquette,,,
9540539717,Délices,asian,restaurant,48.8538369,2.3709882,,,,,,,
9540547217,Fujikayi,japanese,restaurant,48.8542724,2.371185,,,,,,,
9540553617,Phô Passion,vietnamese,restaurant,48.8543737,2.3718401,,36,,Rue de la Roquette,,+33951868688,
9540570117,Umani,japanese,restaurant,48.8545428,2.3718237,,,,,,,
9542944849,Ladess,turkish,restaurant,48.8854969,2.3263144,,,,,,,
9542944875,Le Beirut,,restaurant,48.8834512,2.3260433,,,,,,,
9545366728,Compose,,restaurant,48.8642432,2.3479249,,,,,,,
9546668217,Bleu Bao,,restaurant,48.8769483,2.3382922,,8,75009,Rue Saint-Lazare,,,
9550128158,Nakama,,restaurant,48.8508603,2.3783565,Paris,141,75011,Rue du Faubourg Saint-Antoine,,,
9550184697,Mamie Chérie,french,restaurant,48.8511849,2.3801574,,16,75011,Rue de Candie,"Tu-Th 12:00-14:30, 19:30-22:00; Fr-Sa 12:00-14:30, 19:00-22:00; Su 12:00-14:30",+33 1 73 75 18 74,
9550219132,Noglu,,restaurant,48.8544386,2.3796216,Paris,15,75011,Rue Basfroi,Mo-Fr 09:00-16:00; Sa 09:00-17:00; Su 10:00-16:00,,
9550219133,Ma’ Lucia,italian,restaurant,48.8565897,2.3781176,Paris,54,75011,Rue Basfroi,,+33 9 72 50 04 55,
9550219138,Petit Nuage,,restaurant,48.8564579,2.3780164,Paris,51,75011,Rue Basfroi,,,
9551727617,Au Café du Musée,,restaurant,48.8819726,2.307624,,18,,Rue Henri Rochefort,,,
9553654805,"Régie de quartier du 14ème, Cantine associative",sandwich;burger;french,restaurant,48.8259512,2.3081956,Paris,,75014,Rue Prévost-Paradol,Mo-Fr 12:00-14:30,+33 1 45 42 14 26,
9556250417,Super Bao,,restaurant,48.8546353,2.3709304,,,,,,,
9556283220,Sushi Buffet,japanese,restaurant,48.8533519,2.3735143,,,,,,,
9556283318,Asia Bo Bun,vietnamese,restaurant,48.8532649,2.3737002,,,,,,,
9556286417,Au Pays Tsingtao,chinese,restaurant,48.8529934,2.3742355,,51,75011,Rue de Lappe,"Mo-Sa 12:00-14:30, 18:30-22:30",+33147003646,
9556316017,Nove,italian_pizza;pizza,restaurant,48.8525257,2.374138,,,,,"Mo-Th 12:00-15:00,19:00-23:00; Fr 12:00-15:00,19:00-23:30; Sa 12:00-15:30,19:00-23:30; Su 12:00-15:30,19:00-23:00",,
9556319117,Mme Shawn,thai,restaurant,48.852712,2.3742642,,,,,"PH,Mo-Su 12:00-14:45,18:30-22:30",,
9556423217,Blanca,argentinian,restaurant,48.8552716,2.3755943,,,,,,,
9556721406,Mio Posto,italian;italian_pizza,restaurant,48.8549687,2.3758411,,,,,"Mo-Fr 12:00-14:30,19:00-23:00; Sa-Su 12:00-15:00,19:00-23:00",+33148054723,
9558434418,Shenaz,indian,restaurant,48.8831004,2.3383444,Paris,11,75018,Rue Houdon,,,
9558441618,Ayutthaya,thai,restaurant,48.8828642,2.3381532,Paris,5,75018,Rue Houdon,,,
9558699352,First LAP,burger,restaurant,48.878225,2.3404889,,,,,,,
9558735500,Chez Plume,,restaurant,48.8770283,2.3394079,,,,,,,
9558747717,Shizuka,asian,restaurant,48.8783109,2.3400432,,,,,,,
9558798517,Creime,,restaurant,48.876621,2.3416793,,,,,,,
9560681486,HappyLemon,,restaurant,48.8627789,2.3489298,Paris,15,75001,Rue de la Grande Truanderie,,,
9561130814,Crêperie Île Saint-Louis,crepe,restaurant,48.8527764,2.3541099,,,,,,,
9563505601,Ma Cachette,tapas,restaurant,48.8420523,2.3353991,Paris,8,75006,Rue des Chartreux,"Mo,We 09:00-23:00; Tu,Th,Fr 07:30-23:00; Sa 10:00-15:00,18:30-23:00",+33 1 43 26 66 34,
9569512617,Prik Thaï,thai,restaurant,48.8787423,2.3456865,,,,,,,
9569615474,Au coin des gourmets,asian,restaurant,48.8511936,2.3468162,,,,,,,
9571461417,Le Continent,,restaurant,48.8713966,2.3571871,,,,,,,
9571481617,Chez l'Africain,african,restaurant,48.8705806,2.3566426,,,,,,,
9571502517,Ma Tartine Dans Ta Cuisine,,restaurant,48.8704209,2.3562111,,,,,,,
9572792638,Mongkok,,restaurant,48.8499086,2.2932004,,,,,Mo-Su 18:30-22:30; Th-Su 12:00-15:00,+33 1 45 79 26 03,
9576044159,Les Majorettes,,restaurant,48.8851595,2.3243271,,,,,,,
9578129868,Vita Nuova,italian,restaurant,48.8413851,2.3387729,,,,,Mo-Su 10:00-22:00,,
9579610786,Pizza Hut,pizza,restaurant,48.8423377,2.3383599,,,,,Mo-Su 11:30-23:00,+33 1 85 60 03 30,"Parfois ouvert jusqu'à 2h00 (sans livraison, à emporter uniquement)."
9580602485,Daikichi,sushi,restaurant,48.8572044,2.2783453,,37,75016,Rue de l'Annonciation,,,
9583827010,Taj Mahal,indian,restaurant,48.8471648,2.3707809,Paris,17,75012,Rue d'Austerlitz,"Mo-Su 12:00-15:00, 18:00-23:00",+33 1 43 42 01 10,
9585784698,ToVim,,restaurant,48.8798762,2.2989578,,,,,,,
9585784700,Iossa,,restaurant,48.8801703,2.2994213,,,,,,,
9591908217,Feel Ling,vietnamese,restaurant,48.8712882,2.291906,,24,75016,Rue Lauriston,,,
9595557407,Quinsou,,restaurant,48.8476949,2.3254795,,,,,"Tu-Sa 19:30-21:30, Fr-Sa 12:30-13:30",,
9598376312,Le Figuier,,restaurant,48.8794789,2.4002242,Paris,50,75019,Boulevard Sérurier,,+33 173748926,
9601916080,Canelle,turkish,restaurant,48.8480546,2.325156,,,,,,,
9609843680,Épicerie Tempero,,restaurant,48.8318993,2.374271,,,,,,,
9609843681,La palmeraie,,restaurant,48.8403912,2.3242844,,,,,,,
9610290590,Dumpling king,,restaurant,48.8714251,2.3512904,,,,,,,
9610321069,Zazza,,restaurant,48.8720619,2.3480401,,,,,,,
9610321070,Anga,,restaurant,48.8699206,2.353872,,,,,,,
9610335697,Phenice,,restaurant,48.8731715,2.3467113,,,,,,,
9610338336,Table neuf,,restaurant,48.8735458,2.3442288,,,,,"Mo-Sa 12:00-15:00,19:00-23:00",,
9610342622,Kokuban (Montmartre),japanese,restaurant,48.8724136,2.3433241,,,,,"Mo-Th 12:00-14:30,19:30-22:30; Fr 12:00-14:30,19:30-23:00; Sa 12:00-15:00,19:30-23:00",,
9610343518,Caramel Sarrasin,crepe,restaurant,48.8746743,2.3413283,,47,75009,Rue du Faubourg Montmartre,"Mo-We 10:30-14:00; Th-Fr 10:30-14:30, 19:00-22:00",+33 9 51 25 80 04,
9620705609,Madame Rêve Café,,restaurant,48.8645248,2.3430701,Paris,,75001,,,,
9620705611,La plume,japanese;french,restaurant,48.8648155,2.3445171,Paris,43,75001,Rue Étienne Marcel,,+33 1 80 40 77 40,
9623068748,AlKaram,,restaurant,48.8384758,2.297095,,,,,"Tu-Sa 12:00-14:30, 19:00-23:00",,Cuisine Libanaise depuis 1988
9628867009,Le petit veg,indian,restaurant,48.8827324,2.3595019,Paris,23,75010,Rue Cail,Tu-Su 11:30-23:00,+33 1 83 97 25 28,
9629687717,Restaurant Cèna,,restaurant,48.8767181,2.3131341,,23,75008,Rue Treilhard,,,
9644265110,Exotica,lebanese,restaurant,48.8467016,2.2867871,,,,,,,
9654678034,DokiDoki,,restaurant,48.864482,2.344149,Paris,59 bis,75001,Rue Jean-Jacques Rousseau,,,
9654958121,Tutu,chinese,restaurant,48.8678814,2.3699932,,17,,Rue de la Pierre levée,,,
9655692602,Partage Café,brunch;coffee_shop;breakfast,restaurant,48.8441526,2.3082565,Paris,31,75015,Rue Lecourbe,"Mo-Fr 08:00-17:30, Sa-Su 09:00-18:00",+33 7 66 17 19 29,
9659758387,Café Plume,,restaurant,48.8621877,2.3397511,,,,,,,Anciennement : Café Coup d'Etat
9661907146,Maison Calibré,french,restaurant,48.8719945,2.3605713,Paris,13,75010,Rue Lucien Sampaix,Mon-Sat 10-21,+33 6 26 79 99 41,
9661935095,Molly,asian,restaurant,48.8611438,2.3423998,,,,,Mo-Sa 12:00-16:00,,
9661950266,Sold Out,burger,restaurant,48.8707161,2.3597862,Paris,2,75010,Rue Lucien Sampaix,11:00-14:30; 18:30-22:30,,
9662473017,Noto Restaurant,,restaurant,48.8769777,2.3009802,,,,,,,
9662562903,Chez Wassila,Tunisian,restaurant,48.8416803,2.2810153,,,,,,,
9664147117,Bambini,,restaurant,48.8645579,2.2967331,,,,,,,
9664432820,Himalaya,indian,restaurant,48.8395609,2.3233355,,,,,,,
9667186285,Terronia,,restaurant,48.8457441,2.3538185,,,,,"Mo,Tu,Th-Sa 12:00-14:00,19:00-22:00",,
9667186294,Banh mi 88,,restaurant,48.8251972,2.3622228,,,,,,,
9669324444,Le Zinc de Clovis,seafood,restaurant,48.8614567,2.3442581,,,,,,,
9670905935,1129 iiniku,japanese,restaurant,48.8614079,2.341203,,,,,,,
9671243192,Nino Fresco,italian,restaurant,48.8638994,2.3457364,,,,,,,Anciennement : Mage(avant 2022)
9673778631,Le potager du Marais,french,restaurant,48.8537321,2.3620491,Paris,26,75004,Rue Saint-Paul,"We-Su 12:00-15:00, 19:00-22:30",+33 1 57 40 98 57,
9675439456,Veg’anne By Anne Dorcay,,restaurant,48.8506419,2.3508938,Paris,10,75005,Rue des Bernardins,Tu-Su 12:00-20:00,,
9675535336,Asia Room,,restaurant,48.8486026,2.3490485,,,,,"Su,Mo 18:00-22:00; Tu-Sa 12:00-15:00,18:00-22:00",,
9683437427,Caffe dei Fratelli,italian;pizza;pasta,restaurant,48.86482,2.333064,Paris,10,75001,Rue des Pyramides,,+33 1 72 60 73 81,Italian restaurant
9683767896,Dalat-Vietnam,vietnamese,restaurant,48.8320271,2.3220722,,,,,"Mo-Sa 11:30-15:00,19:00-22:00",+33 1 40 44 04 08,
